country,title
USA,Le cronache dei morti viventi
USA,Le cronache di Narnia - Il principe Caspian
USA,Le cronache di Narnia - Il viaggio del veliero
USA,Le Dee della scogliera del pescecane
USA,Le disavventure di Merlin Jones
USA,Le disgrazie di adamo
USA,Le divorce - Americane a Parigi
USA,Le donne del pianeta preistorico
USA,Le donne della mia vita
USA,Le donne della palude
USA,Le donne erano sole
USA,Le donne hanno sempre ragione
USA,Le donne vere hanno le curve
USA,Le due cittA 
USA,Le due facce di un assassino
USA,Le due orfanelle
USA,Le due sorelle
USA,Le due strade
USA,Le due suore
USA,Le fanciulle delle follie
USA,Le farfalle sono libere
USA,Le folli notti del dottor Jerryll
USA,Le forze del male
USA,Le frontiere dei Sioux
USA,Le furie
Germany,Le galline selvatiche e la vita
USA,Le giubbe rosse del Saskatchewan
USA,Le idi di marzo
USA,Le iene
USA,Le insolite sospette - Sugar & Spice
USA,Le jene di Chicago
USA,Le lettere di Madre Teresa
USA,Le locuste
USA,Le mamme della sposa
USA,Le mani della notte
USA,Le memorie di un Don Giovanni
USA,Le meravigliose avventure di Chu Min
USA,Le mie due mogli
USA,Le mie grosse grasse vacanze greche
USA,Le mie guardie del corpo
USA,Le mille e una notte
USA,Le miniere di re Salomone
USA,Le mogli
USA,Le montagne della luna
USA,Le mura di Gerico
USA,Le nevi del Chilimangiaro
USA,Le nostre anime di notte
USA,Le nostre sorelle di danza
USA,Le notti di Chicago
USA,Le nuove avventure dei Robinson
USA,Le nuove avventure di Charlie
USA,Le nuove avventure di Tarzan
USA,Le olimpiadi della giungla
USA,Le ore sono contate
USA,Le otto celle della morte
USA,Le pagine della nostra vita
USA,Le paludi della morte
USA,Le pantere dei mari
USA,Le parole che non ti ho detto
USA,Le parole non dette
Germany,Le particelle elementari
USA,Le pioggie di Ranchipur
USA,Le pistole dei magnifici sette
USA,Le porno hostess in super 3-D
USA,Le pornoinfermiere della clinica del sesso
USA,Le professioniste del peccato
USA,Le quattro facce del West
USA,Le radici del cielo
USA,Le radici del male
USA,Le ragazze dei quartieri alti
USA,Le ragazze del Coyote Ugly
USA,Le ragazze della Casa Bianca
USA,Le ragazze della spiaggia
USA,Le ragazze dello scandalo
USA,Le ragazze di Harvey
USA,Le ragazze di Jimmy
USA,Le ragazze di Satana (1977)
USA,Le ragazze di Wall Street
USA,Le ragazze pon pon
USA,Le ragazze pon pon si scatenano
USA,Le ragioni del cuore
USA,Le rane del mare
USA,Le regine del crimine
USA,Le regole del gioco
USA,Le regole del gioco
USA,Le regole della casa del sidro
Germany,Le regole della truffa
USA,Le reiette
USA,Le relazioni pericolose
USA,Le riserve
USA,Le schiave della cittA 
USA,Le sette aquile
USA,Le sette probabilitA 
USA,Le sorelle perfette
USA,Le sorelline
USA,Le spie
USA,Le spie
USA,Le spie della porta accanto
USA,Le spie vengono dal cielo
USA,Le squillo della porta accanto
USA,Le stagioni del cuore
USA,Le stelle hanno paura
USA,Le stelle si vedono di giorno
USA,Le strabilianti avventure di Superasso
USA,Le strade della paura
USA,Le stranezze di Jane Palmer
USA,Le streghe di Eastwick
USA,Le streghe di Salem
USA,Le sue ultime mutandine
USA,Le superchicche - Il film
USA,Le tigri del pacifico
USA,Le tigri della birmania
USA,Le tre donne di Casanova
USA,Le tre notti di Eva
Germany,Le tre prove di Fred
USA,Le tre ragazze in gamba crescono
USA,Le tre sorelle
USA,Le ultime 36 ore
USA,Le valli della solitudine
USA,Le vergini di Dunwich
USA,Le veritA  nascoste
USA,Le veritA  sospese
USA,Le vie del cielo
USA,Le vie della cittA 
USA,Le vie della cittA 
USA,Le vie della fortuna
USA,Le vie della gloria
USA,Le vie della violenza
USA,Le vie segrete
Germany,Le vite degli altri
USA,Le Weekend
USA,Lea to the Rescue
USA,Leading Ladies
USA,Leap
USA,Leap Year
USA,Learning Curve
USA,Least Among Saints
USA,Leather
USA,Leather and Iron
USA,Leather Jacket Love Story
USA,Leatherface - Il massacro ha inizio
USA,Leave
USA,Leave It to Blondie
USA,Leaves of the Tree
USA,Leaving Barstow
USA,Leaving D.C.
USA,"Lebanon, Pa."
USA,Lebensborn
Germany,LeberkA¤sjunkie
USA,Leela
USA,Left Behind - La profezia
USA,Left Behind II: Tribulation Force
USA,Left Behind: Vanished - Next Generation
USA,Left of Center
Germany,Lefteris Dimakopoulos
USA,Legacy
USA,Legacy
USA,Legacy
USA,Legacy of Blood
USA,Legacy of Satan
USA,Legal Action
USA,Legal Tender
USA,Legame di sangue
USA,Legame mortale
USA,Legami di famiglia
USA,Legend
USA,Legend
USA,Legend of Hallowaiian
Germany,Legend of Hell
USA,Legend of the Mummy
USA,Legend of the Phantom Rider
USA,Legendary - Il giorno del riscatto
USA,Legge criminale
USA,Legion
USA,Legion of Iron
USA,Legion of the Black
Germany,Legion of the Dead
USA,Legione nera
USA,Legittima offesa - While She Was Out
USA,LEGO Batman - Il film
USA,Lego DC Batman: Family Matters
USA,Lego DC Super Hero Girls: Super-Villain High
USA,Lego DC: Shazam!: Magic and Monsters
USA,Lego Hero Factory: Savage Planet
USA,Legong (la danza delle vergini)
USA,Lei
USA,Lei A¨ la mia pazzia
USA,Lei A¨ troppo per me
USA,"Lei, il mostro"
USA,Lemon
USA,Lemon Grove Kids Meet the Monsters
USA,Lemon Sky
Germany,Lemony Snicket - Una serie di sfortunati eventi
USA,Lemora la metamorfosi di Satana
USA,Len Bias
Germany,LenaLove
USA,"Lenexa, 1 Mile"
USA,Lenny
USA,Lenny the Wonder Dog
Germany,Leo und Claire
Germany,Leon muss sterben
USA,Leonard salverA  il mondo
USA,Leoni per agnelli
USA,Leprechaun
USA,Leprechaun 2
USA,Leprechaun: Origins
Germany,Leroy
USA,Les carottiers
USA,Les Girls
USA,Lesser of Three Evils
USA,Lesser Prophets
USA,Let Go
USA,Let It Be Me
USA,Let It Snow - Innamorarsi sotto la neve
USA,Let Me Make You a Martyr
USA,Let the Game Begin
USA,Let There Be Light
USA,Let There Be Zombies
USA,"Let Us Go and Burn Her Body; Or, The Devil Done Let Out"
USA,Lethal
USA,Lethal Alligator - Il terrore ha i denti affilati
USA,Lethal Eviction
USA,Lethal Force
USA,Lethal Ninja
USA,Lethal Seduction
USA,Lettera a tre mogli
USA,Lettera al Kremlino
USA,Lettera anonima
USA,Lettera da una sconosciuta
USA,Lettere da Iwo Jima
USA,Letters from the Big Man
USA,Letters to God
USA,Letters to Juliet
USA,Letti separati
USA,Letto matrimoniale
USA,Levelland
USA,Leviathan
USA,Levity
USA,Lewis & Clark & George
USA,Lez Bomb
USA,Lezioni di anatomia
Germany,Lezioni di sogni
USA,Lezioni maliziose
USA,Li troverA² ad ogni costo
USA,Lianna: un amore diverso
USA,Liars All
USA,"Liars, Fires and Bears"
USA,Libera uscita
USA,Liberaci dal male
USA,Liberal Arts
USA,Libero di crepare
USA,LibertA  poco vigilata
USA,LibertA  vigilata
USA,Liberty Heights
USA,Liberty Kid
USA,Licenza di guida
USA,Licenza di matrimonio
Germany,Lichter
Germany,Lichtes Meer
USA,Licks
USA,Lie Down with Dogs
USA,Lie to Me
Germany,Liebe deine NA¤chste!
Germany,Liebe Mauer
Germany,Liebe mich!
Germany,Liebes Spiel
Germany,Liebeskind
Germany,Liebesleben
Germany,LiebesLuder
USA,Liebestraum
Germany,Liebmann
Germany,Liegen lernen
USA,Lies and Illusions - Intrighi e bugie
USA,Lies For Rent
USA,Lieto fine
USA,Life
USA,Life Begins at Eight-Thirty
USA,Life Begins for Andy Hardy
USA,Life Begins in College
USA,Life in Color
USA,Life in Flight
USA,Life in the Hole
USA,Life Inside Out
USA,Life Is Cheap... But Toilet Paper Is Expensive
USA,Life Is Hot in Cracktown
USA,Life Like
USA,Life of a King
USA,Life of Crime: Scambio a sorpresa
USA,Life of the Party - Una mamma al college
USA,Life on the Line
USA,Life Partners
USA,Life Tastes Good
USA,Life Tracker
USA,Life with Blondie
USA,Life! Camera Action...
USA,Life/Drawing
USA,Lifepod
USA,Lift
USA,Lift Me Up
USA,Lifted
USA,Ligeia
USA,Light from Light
USA,Light from the Tower
USA,Light of My Life
USA,Lightning Bug
USA,Lights of New York
USA,Lights of Old Broadway
USA,Lights of Old Santa Fe
USA,Lights Out - Terrore nel buio
USA,Like a Country Song
USA,Like Al
USA,Like Arrows
Germany,Like Cattle Towards Glow
USA,Like Crazy
USA,"Like Father, Like Son"
USA,Like Me
USA,Like Son
USA,"Like Sunday, Like Rain"
USA,Like You Mean It
USA,Like.Share.Follow.
USA,Lila & Eve
Germany,"Lila, Lila"
USA,Lili
Germany,Liliane Susewind - Ein tierisches Abenteuer
USA,Lilith
USA,Lilli e il vagabondo
USA,Lilli e il vagabondo
USA,Lilly Turner
USA,Lilo & Stitch
USA,Lily
USA,Lily & Kat
USA,Lima: Breaking the Silence
USA,Limbo
USA,Limbo
USA,Lime Salted Love
USA,Limite estremo
USA,Limitless
USA,Linciaggio
USA,Lincoln
USA,Linda
USA,Linda and Abilene
USA,Linda Lovelace for President
Germany,Lindenberg! Mach dein Ding
USA,Line of Descent
USA,Line of Duty
USA,Linea di sangue
USA,Linea mortale
USA,Linea rossa 7000
USA,Linewatch - La scelta
USA,Lingua Franca
USA,Lion Strike
USA,Lionheart - Scommessa vincente
USA,Lip Service
USA,Lip Service
USA,Lipgloss Explosion!
Germany,Lippels Traum
USA,Liquid Dreams
USA,Liquid Sky
USA,Lisa Picard Is Famous
USA,"Lisa, Lisa"
USA,Lisa... sono qui per ucciderti!
Germany,Lisbon Story
USA,Lisbona
Germany,Lissy - Principessa alla riscossa
USA,Listen Up Philip
USA,"Listen, Darling"
USA,Listening
USA,"Literally, Right Before Aaron"
USA,Little Accidents
USA,Little Annie Rooney
USA,Little Athens
Germany,Little Big Panda
USA,Little Big Shot
USA,Little Big Top
USA,Little Bigfoot 2: The Journey Home
USA,Little Birds
USA,Little Blue Pill
USA,Little Boxes
USA,Little Boy Blue
USA,Little Chenier
USA,Little Children
USA,Little City
USA,Little Corey Gorey
USA,Little Darlings
USA,Little Dead Rotting Hood
USA,Little Erin Merryweather
USA,Little Evil
USA,Little Feet
USA,"Little Fish, Strange Pond"
USA,Little Fugitive
USA,Little Hercules in 3-D
USA,Little Heroes
USA,Little Laura and Big John
USA,Little Lord Fauntleroy
USA,Little Men
USA,Little Mermaid
USA,Little Miss Broadway
USA,Little Miss Marker
USA,Little Miss Perfect
USA,Little Miss Sunshine
USA,Little Miss Thoroughbred
USA,Little Monsters
USA,Little Murder
USA,Little Nellie Kelly
USA,Little Nicky - Un diavolo a Manhattan
USA,Little Ninjas
USA,Little Old New York
USA,Little Paradise
USA,Little Red Riding Hood
USA,Little Red Wagon
USA,Little secrets - Sogni e segreti
USA,Little Sister
USA,Little Sister
Germany,Little Thirteen
USA,Little Tough Guy
USA,Little Witches
USA,Little Women
USA,Little Woods
USA,Littlerock
USA,Live
USA,"Live a Little, Love a Little"
USA,Live Animals
USA,Live at the Foxes Den
USA,Live Evil
USA,Live Evil
USA,"Live Fast, Die Young"
USA,Live Freaky Die Freaky
USA,Live Free or Die
USA,Live Nude Girls
USA,Live Nude Girls
USA,Live Wires
USA,Live! - Ascolti record al primo colpo
USA,Live-In Fear
USA,Livescream
USA,Living Among Us
USA,Living and Dying
USA,Living Dark: The Story of Ted the Caver
USA,Living in a Big Way
USA,Living on Love
USA,Living on Tokyo Time
USA,Living on Velvet
USA,Living the Dream
USA,Living the Life
USA,Living Will...
USA,Lizard Boy
USA,Lizzie
USA,Lizzie
USA,Lizzie McGuire - Da liceale a popstar
USA,Lloyd
USA,Lo
USA,Lo chiamavano Sergente Blu
USA,Lo gnomo e il poliziotto
USA,"Lo sbirro, il boss e la bionda"
USA,Lo scandalo del giorno
USA,Lo scandalo della sua vita
USA,Lo scandalo Kennedy
USA,Lo scassinatore
USA,Lo sceicco
USA,Lo sceriffo di ferro
USA,Lo sceriffo in gonnella
USA,Lo sceriffo scalzo
USA,Lo sceriffo senza pistola
USA,Lo schiaccianoci e i quattro regni
USA,Lo schiaffo
USA,Lo schiavo della violenza
USA,Lo sciacallo - Nightcrawler
USA,Lo sciopero delle mogli
USA,Lo sciopero delle mogli
Germany,Lo scoiattolo
USA,Lo sconosciuto
USA,Lo sconosciuto
USA,Lo sconosciuto del terzo piano
USA,Lo scrigno delle sette perle
USA,Lo scroccone e il ladro
USA,Lo scudo dei Falworth
USA,Lo scudo umano
USA,Lo sfruttatore
USA,Lo sguardo che uccide
USA,Lo sguardo di Satana - Carrie
USA,Lo smoking
USA,Lo spaccacuori
USA,Lo spacciatore
USA,Lo spaccone
USA,Lo spaccone vagabondo
USA,Lo sparviero del mare
USA,Lo sparviero di Fort Niagara
USA,Lo sparviero di Londra
USA,Lo spavaldo
USA,Lo spaventapassere
USA,Lo spaventapasseri
USA,Lo spazio che ci unisce
USA,Lo specchio della follia
USA,Lo specchio della vendetta
USA,Lo specchio della vita
USA,Lo specchio della vita
USA,Lo specchio scuro
USA,Lo specialista
USA,Lo sperone insanguinato
USA,Lo sperone nero
USA,Lo sperone nudo
USA,Lo spettro di Canterville
USA,Lo spettro in viaggio di nozze
USA,Lo spettro invisibile
USA,Lo spettro verde
USA,Lo spezzaossa
USA,Lo spietato
USA,Lo spirito del vento
USA,Lo sprecone
USA,Lo squalo
USA,Lo squalo 2
USA,Lo squalo 3
USA,Lo squalo 4 - La vendetta
USA,Lo squartatore di Los Angeles
USA,Lo stagista inaspettato
USA,Lo stallone selvaggio
Germany,Lo Stato contro Fritz Bauer
USA,Lo sterminatore
USA,Lo stesso giorno il prossimo anno
USA,Lo stile del dragone
USA,Lo straccione
USA,Lo strangolatore
USA,Lo strangolatore di Baltimora
USA,Lo strangolatore di Boston
USA,Lo strangolatore di Brighton
USA,Lo straniero
USA,Lo straniero ha sempre una pistola
USA,Lo straniero senza nome
USA,Lo strano amore di Marta Ivers
USA,Lo strano caso del Dr. Frankenstein
USA,Lo strano caso del dr. Kildare
USA,Lo strano mondo di Daisy Clover
USA,Lo strano Mr. Jones
USA,Lo strano Natale di Bianca Snow
USA,Lo stravagante mondo di Greenberg
USA,Lo strizzacervelli
USA,Lo studente
Germany,Lo studente di Praga
Germany,Lo studente di Praga
USA,Lo zio in vacanza
USA,Lo zoo di vetro
USA,Lo zoo di vetro
USA,Loaded
USA,Loaded
USA,Loaded
USA,Loaded Pistols
USA,Local Boy Makes Good
USA,Local Boys
USA,Local Color
USA,Locating Silver Lake
USA,Lockdown
USA,Locked Away
USA,Locked Down
USA,Locked in a Room
USA,Locker 13
USA,Lock-Load-Love
USA,Lockout
USA,Locomotive
USA,Logan
USA,Logan - The Wolverine
USA,Loggerheads
USA,Loitering with Intent
USA,LOL
USA,LOL - Pazza del mio migliore amico
Germany,Lola + Bilidikid
Germany,Lola corre
USA,Lola Darling
USA,Lola Versus
Germany,Lolita - I peccati di Hollywood
USA,Lolita 2000
USA,LolliLove
Germany,Lollipop Monster
Germany,Lommbock
Germany,LOMO: The Language of Many Others
USA,London Boulevard
USA,London by Night
USA,Lone Survivor
USA,Lone Wolf
USA,Lone Wolf Survival Kit
USA,Lonely Boy
USA,Lonely Boys
Germany,Lonely Hearts
USA,Lonely Joe
USA,Lonely Street
USA,Lonely Wives
USA,Loners
USA,Lonesome Cowboys
USA,Lonesome Jim
Germany,Long Hello and Short Goodbye
USA,Long Lost
USA,Long Lost Father
USA,Long Lost Sister
USA,Long Nights Short Mornings
USA,Long Time Since
USA,Longhorns
USA,Longshot
USA,Long-Term Relationship
USA,Lontano da casa
USA,Lontano da casa
USA,Lontano da Isaiah
USA,Lontano da qui
USA,Lontano dal paradiso
USA,Lontano dal passato
USA,Lontano dalle stelle
USA,Look
USA,Look @ Me
USA,Look Away - Lo sguardo del male
USA,Looking for an Echo
USA,Looking for Comedy in the Muslim World
USA,Looking for Danger
USA,Looking for Jimmy
USA,Looking for Kitty
USA,Looking for Lions
USA,Looking for Lola
Germany,Looking for Oum Kulthum
USA,Looking for Palladin
Germany,Looking for Simon
USA,Looking for the Jackalope
USA,Looking Forward
USA,Looking Through Lillian
USA,Looks That Kill
USA,Loon Lake
Germany,Looney Tunes: Back in Action
USA,Looney Tunes: Rabbits Run
USA,Looper
USA,Loophole
Germany,Looping
USA,Loose Ankles
USA,Loose in London
USA,Loose Shoes
USA,Loosies
USA,Loqueesha
USA,Lorax - Il guardiano della foresta
USA,Lord Byron of Broadway
USA,Lord Fauntleroy
USA,Lord Jeff
USA,Lord Love a Duck
USA,Lord of the Jungle
USA,Lord of War
USA,Lords of Dogtown
USA,Lords of the Deep
USA,Lore
USA,Loren Cass
USA,Lorna
USA,Lorna Doone
USA,Los Angeles Overnight
USA,Los calaveras
USA,Los Enchiladas!
USA,Los jornaleros
Germany,Lose Your Head
USA,Loser
USA,Losers Take All
USA,Loserville
USA,Losing Control
USA,Losing Ground
USA,Losing in Love
USA,Lost
USA,Lost
USA,Lost & Found
USA,Lost and Found in Armenia
USA,Lost Angelas
USA,Lost Angels
USA,Lost Cat Corona
USA,Lost Child
USA,Lost City of the Jungle
USA,Lost Creek
USA,Lost Dream
USA,Lost Everything
USA,Lost Fare
USA,Lost Girls
USA,Lost Holiday
Germany,Lost in Karastan
USA,Lost in London
USA,Lost in Plainview
USA,Lost in Space
USA,Lost in the Pershing Point Hotel
USA,Lost in the Sun
USA,Lost in the Woods
USA,Lost Junction
Germany,Lost Killers
USA,Lost Lake
USA,Lost on Purpose
Germany,Lost Place
USA,Lost River
USA,Lost Signal
USA,Lost Souls - La profezia
USA,Lost Time
USA,Lost Transmissions
USA,Lost Woods
USA,"Lost, Lonely and Vicious"
USA,Lotta di potere - Hitters
USA,Lotta estrema
USA,Lottare per un sogno
Germany,Lotte
USA,Lottery Ticket
Germany,Lou von SalomA©
USA,Louis
USA,Love
USA,Love & Basketball
USA,Love & Debt
USA,Love & Mercy
USA,Love & Secrets
USA,Love & Sex
USA,Love & Teleportation
USA,Love 101
USA,Love a la Carte
USA,Love Affair
USA,Love Affair - Un grande amore
USA,Love After Love
USA,Love and Action in Chicago
USA,Love and Honor
USA,Love and Hostages
USA,Love and Mary
USA,Love Beat the Hell Outta Me
USA,Love Beats Rhymes
USA,Love Bites
USA,Love Child
USA,Love Chronicles
Germany,Love Comes Lately
USA,Love Comes to the Executioner
USA,Love e una .45
USA,Love Everlasting
USA,Love Feast
USA,Love for Rent
USA,Love for Sale
USA,Love God
USA,Love Happens
USA,Love Her Madly
USA,Love Hollywood Style
USA,Love Hunter
USA,Love Hurts
USA,Love Immortal
USA,Love in a Goldfish Bowl
USA,Love in Bloom
USA,Love in Kilnerry
USA,Love in the Rough
USA,Love in the Time of Money
USA,Love in the Time of Monsters
USA,Love Is a Gun - Amore mortale
USA,Love Is a Headache
USA,Love Is a Racket
USA,Love Is All You Need?
USA,Love Is Blind
USA,Love Is on the Air
USA,Love Is the Drug
USA,Love Jones
USA,Love Kills - Amore e pallottole
USA,Love Life
USA,Love Object
USA,Love on a Bet
USA,Love on the Side
USA,Love or Whatever
USA,Love Ranch
USA,Love Rome
USA,Love Shot
USA,Love Sick Love
USA,Love Simple
Germany,Love Steaks
USA,Love Stinks
USA,Love Story
USA,Love Struck Sick
USA,Love Thy Neighbor
USA,Love Thy Neighbor
USA,Love Under New Management: The Miki Howard Story
USA,"Love, Honor and Behave"
USA,"Love, Kennedy"
USA,"Love, Ludlow"
USA,Love... & Other 4 Letter Words
USA,Love.com
USA,LovecraCked! The Movie
USA,LoveJacked
USA,Lovelace
USA,Loveless in Los Angeles
USA,Lovelife
USA,Lovelines
USA,Lovely & Amazing
USA,Lovely But Deadly
USA,Lovely by Surprise
USA,Lovely Molly
USA,"Lovely, Still"
USA,Lover
USA,Lover Girl
USA,Loverboy
Germany,Loverboy
USA,Lovers and Lollipops
USA,Lovers Courageous
USA,Lovers of Hate
USA,"Lovers, Liars and Lunatics"
USA,Loves Her Gun
USA,Lovesick
USA,Lovesick
USA,Lovesong
USA,Lovespell
USA,Loving - Gioco crudele
USA,Loving Annabelle
USA,Loving Jezebel
USA,Loving the Bad Man
USA,Low Down
USA,Low Fidelity
USA,Low Low
USA,Low Tide
USA,Lowball
USA,Lower Learning
USA,Lowlife
USA,Lowriders
USA,Loyalty & Respect
USA,Luana la vergine sacra
Germany,Luca tanzt leise
USA,Lucas
USA,Luce
USA,Luce dei miei occhi
USA,Luce nella piazza
USA,Luce rossa
USA,Luci del circo
USA,Luci della cittA 
USA,Luci della ribalta
USA,Luci nel cuore
USA,Lucid
USA,Lucky
USA,Lucky
USA,Lucky
USA,Lucky
USA,Lucky Bastard
USA,Lucky Bastard
Germany,Lucky Fritz
USA,Lucky Ghost
USA,Lucky Grandma
Germany,Lucky Loser - Ein Sommer in der Bredouille
USA,Lucky Losers
USA,Lucky Luciano
USA,Lucky Night
USA,Lucky Stiff
USA,Lucky Them
USA,"Lucky, re del deserto"
USA,Luckytown
Germany,Lucy
USA,Lucy Gallant
USA,Lucy in the Sky
USA,Lui A¨ mio
Germany,Lui A¨ tornato
USA,Lui e lei
USA,"Lui, lei e Babydog"
USA,"Lui, lei e gli altri"
Germany,Luis e gli Alieni
USA,Lukewarm
USA,Lullaby
USA,Lulu Belle
Germany,Lulu und Jimi
USA,Lumberjack
USA,Lumberjack Man
USA,Luminarias
USA,Luna di miele a tre
USA,Luna di miele con la mamma
USA,Luna di miele fatale
USA,Luna di miele perduta
USA,Luna nuova
USA,Luna Park
USA,Luna senza miele
USA,Lunch Wagon
USA,Lungo il fiume rosso
USA,Lungo la valle delle bambole
USA,Lungo viaggio di ritorno
USA,Lupo solitario
USA,Lurkers
USA,Lurking Fear
USA,Lurking in Suburbia
USA,Lush
USA,Lussuria
USA,Lussuria - Seduzione e tradimento
USA,Lust for Freedom
USA,Lust in the Dust
USA,Luster
USA,Luster
Germany,"Luther - Genio, ribelle, liberatore"
USA,Luther the Geek
USA,Luv vuol dire amore?
Germany,Lux: Krieger des Lichts
Germany,Luz
USA,Lycan
USA,Lycanthrope
USA,Lydia
USA,Lying
USA,Lying and Stealing
USA,Lying Lips
USA,Lyle
USA,Lymelife
USA,Lynch Mob
USA,M
Germany,M - Il mostro di DA¼sseldorf
USA,M 5 codice diamanti
USA,M. Butterfly
USA,M.A.S.H.
USA,M.F.A.
USA,M.I.A. A Greater Evil
USA,M.O.M.: Mothers of Monsters
Germany,M/M
USA,Ma
USA,Ma
USA,Ma and Pa Kettle at Home
USA,Ma and Pa Kettle at the Fair
USA,Ma and Pa Kettle at Waikiki
USA,Ma and Pa Kettle Back on the Farm
USA,Ma and Pa Kettle on Vacation
USA,Ma capita tutto a me?
USA,Ma che razza di amici!
USA,Ma che sei tutta matta?
USA,Ma come fa a far tutto?
USA,Ma non per me
USA,Ma papA  ti manda sola?
Germany,MA¤dchen MA¤dchen 2
Germany,MA¤ngelexemplar
Germany,MA¤nner zum Knutschen
Germany,MA¤nnerherzen
Germany,MA¤nnerherzen... und die ganz ganz groAŸe Liebe
Germany,MA¤nnerpension
Germany,MA¤nnersache
Germany,MA¤nnertag
Germany,MA¤rzmelodie
Germany,MA¶rderischer Frieden
USA,Mac
USA,Mac & Devin Go to High School
USA,Mac Arthur il generale ribelle
USA,Mac Daddy & the Lovers
USA,Macabro
USA,MacArthur Park
USA,Macbeth
USA,Macbeth in Manhattan
USA,Macchine mortali
USA,Macellai
USA,MacGruber
USA,Mach 2
USA,Machete
USA,Machete Joe
USA,Machete Kills
USA,Machine
USA,Machine Gun Preacher
USA,Machine Head
USA,Macho
Germany,Macho Man
USA,Machotaildrop
USA,Mack - Il marciapiede della violenza
USA,Mad
USA,Mad at the Moon
USA,Mad City - Assalto alla notizia
USA,Mad Cowgirl
USA,Mad Families
USA,Mad Holiday
USA,Mad Monster Party?
USA,Mad World
USA,Mad Youth
USA,Madagascar
USA,Madagascar 2
USA,Madagascar 3 - Ricercati in Europa
USA,Madam Savant
USA,Madame Bovary
USA,Madame Butterfly
USA,Madame Curie
USA,Madame Du Barry
Germany,Madame DuBarry
USA,Madame P... e le sue ragazze
USA,Madame Satan
USA,Madame X
USA,Madame X
USA,Madcaps il fronte della violenza
USA,Made - Due Imbroglioni a New York
USA,Made for Each Other
USA,Made in America
USA,Made in China
USA,Made in Cleveland
USA,Made in U.S.A.
USA,Made on Broadway
USA,Madea Gets a Job
USA,Madea Goes to Jail
USA,Madea protezione testimoni
USA,Mademoiselle Du Barry
USA,Mademoiselle Fifi
USA,Made-Up
USA,Madhouse
USA,Madison
USA,Madison County
USA,Madly
USA,Madman
USA,Madness in the Method
Germany,Madonnen
USA,Madre!
USA,Madtown
USA,Mafia
USA,Mafia!
USA,Mafiosi di mezza tacca e una governante dritta
USA,"Mafioso: The Father, the Son"
Germany,Maga Martina 2 - Viaggio in India
Germany,Maga Martina e il libro magico del Draghetto
Germany,Magass
USA,Magellan
USA,Magenta
USA,Maggie and Annie
USA,Maggie Black
USA,Magic
USA,Magic Camp
USA,Magic Christmas Tree
USA,Magic in the Moonlight
USA,Magic Magic
USA,Magic Man
USA,Magic Mike
USA,Magic Mike XXL
USA,Magic Sticks
USA,Magic Valley
Germany,Magical Mystery oder: die RA¼ckkehr des Karl Schmidt
USA,Magicians
USA,Magie del cuore
USA,Magie del cuore
USA,Magnetic
USA,Magnifica ossessione
USA,Magnolia
USA,Magus
Germany,Mahler auf der Couch
USA,Mahogany
USA,Mahogany Sunrise
USA,Mai con la luna piena
USA,Mai con uno sconosciuto
USA,Mai cosA¬ vicini
USA,Mai dire ninja
USA,Mai dire sempre
USA,Mai fidarsi di quel ragazzo
USA,Mai fidarsi di uno sconosciuto
USA,Mai fidarti della tua ex
USA,Mai gridare al lupo
USA,Mai lontano da qui
USA,Mai senza mia figlia!
USA,Mai stata baciata
USA,Mai troppo giovane per morire
Germany,Maial College
USA,Maial college 2
Germany,Maial Zombie - Anche i morti lo fanno
USA,Maidstone
USA,Mail Order Bride
USA,Mail Order Monster
USA,Mail Order Wife
USA,Main Street
USA,Main Street After Dark
USA,Maine
USA,Maisie
USA,Maisie Gets Her Man
USA,Maisie Goes to Reno
USA,Maisie Was a Lady
USA,"Maja, la sirena delle Haway"
USA,Major Deal
USA,Major League - La rivincita
USA,Major League - La squadra piA¹ scassata della lega
USA,Make a Movie Like Spike
USA,Make America White Again
USA,Make Me a Star
USA,Make the Yuletide Gay
USA,Make Way for a Lady
USA,Make Your Own Bed
USA,Making Babies
USA,Making Love
USA,Making Time
USA,Mako - Lo squalo della morte
USA,Mala Noche
USA,Maladies
USA,Malaga
USA,Malakay - Incubo di sangue
USA,Malarek
USA,Malcolm X
USA,Male and Female
USA,Maledetta ambizione
USA,Maledetta estate
USA,Maleficent
USA,Maleficent - Signora del male
USA,Malerba
USA,Malesia
USA,Malevolence
USA,Malevolence 3: Killer
USA,Malevolent
USA,MalibA¹ la ragazza che scotta
USA,Malibu Express
USA,Malibu Hot Summer
USA,Malibu Rescue
USA,Malibu Rescue - Una nuova onda
USA,Malibu Spring Break
USA,Malicious
USA,Malignant
Germany,Malina
USA,Mall
USA,Mall Cop
USA,Malpractice
USA,Malvagi
USA,Mama I Want to Sing
USA,Mama Steps Out
USA,Mamaboy
USA,Mambo CafA©
USA,Mame
USA,Mamitas
USA,Mamma a tutti i costi
USA,Mamma che notte!
USA,Mamma ho perso il lavoro
USA,Mamma mi sono persa il fratellino!
USA,Mamma Mia!
Germany,Mamma Mu och KrA¥kan
USA,Mamma non baciare Babbo Natale
USA,Mamma non ti sposare
USA,Mamma ti ricordo!
USA,Mamma torno a casa
USA,"Mamma, ho acchiappato un russo"
USA,"Mamma, ho preso il morbillo"
USA,"Mamma, ho trovato un fidanzato"
USA,Mammina cara
USA,Man About Town
USA,Man and Boy
USA,Man Beast
USA,Man Camp
USA,Man Down
